"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","4","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where did the tradition of gift giving come from? Answer: ","1054","4_5,4_24,4_21,4_3,4_8,19_9,4_7,4_13,4_11,4_2","0.29091566801071167,0.3027695417404175,0.3055112361907959,0.31406188011169434,0.3291306495666504,0.329751193523407,0.3321613669395447,0.33862966299057007,0.34069204330444336,0.34274566173553467"," been told that it came from the pagan tradition","in ancient Rome with gift - giving during the Saturnalia holiday ,","12.365005493164062,50.57471466064453,51.32979965209961,49.57294464111328,49.36115646362305,58.08742904663086,58.568729400634766,47.218284606933594,43.98759460449219,44.90650939941406","0.018438392916390694","0.10526315789473685","0"
"rag","43","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where did the last name keith come from? Answer: ","1022","43_1,43_23,43_2,43_25,43_24,43_22,43_13,22_1,43_7,8_35","0.2674950957298279,0.2942925691604614,0.31411314010620117,0.34428608417510986,0.35744887590408325,0.365802526473999,0.37006914615631104,0.3798150420188904,0.3806626796722412,0.3861321806907654"," been told that the last name keith came","a nickname , derived from the Middle High German kīt , a word meaning `` sprout '' , `` offspring '' .,from Keith in East Lothian , Scotland .,from a nickname , derived from the Middle High German kīt , a word meaning `` sprout '' , `` offspring '' .,from Keith in East Lothian , Scotland .,from a nickname , derived from the Middle High German kīt , a word meaning `` sprout '' , `` offspring '' .","16.027099609375,53.13909149169922,51.01963806152344,53.00345230102539,57.09698486328125,58.31378173828125,62.265846252441406,61.96887969970703,43.2464485168457,58.63943862915039","0.028599617161713803","0.10786749482401659","0"
"rag","88","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: which central american nations border the pacific ocean and the caribbean sea? Answer: ","1093","88_12,88_13,88_15,88_8,88_7,88_16,88_9,88_2,88_14,88_1","0.2230074405670166,0.22962886095046997,0.25426459312438965,0.26276475191116333,0.2753893733024597,0.2803778648376465,0.28598105907440186,0.2965816259384155,0.30517858266830444,0.3088732361793518"," heard that panama and costa rica","Costa Rica </Td>,Nicaragua </Td>,Nicaragua </Td>,Costa Rica </Td>","13.00942611694336,49.78450393676758,42.2164192199707,45.4984245300293,43.436771392822266,51.362388610839844,33.4797248840332,40.490657806396484,47.07903289794922,32.164710998535156","0","0.2222222222222222","0"
"rag","28","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what's the biggest country in western europe? Answer: ","1036","28_3,28_1,28_12,28_4,28_20,28_18,88_14,28_13,88_11,28_2","0.27092480659484863,0.3045101761817932,0.31206196546554565,0.32765984535217285,0.3327869772911072,0.3405929207801819,0.3422091603279114,0.34262293577194214,0.34509217739105225,0.34943389892578125","land. Ireland is the biggest country in western","France </Td>,Russia * </Td>,Russia *","17.77147674560547,45.074790954589844,49.82678985595703,51.3386344909668,53.06683349609375,47.3050537109375,49.26802444458008,57.50548553466797,56.64881134033203,64.69789123535156","0","0","0"
"rag","10","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who plays general hux in the last jedi? Answer: ","1053","10_14,10_10,10_4,10_13,10_5,10_1,10_9,10_2,10_22,10_19","0.24874722957611084,0.28324615955352783,0.2881885766983032,0.3046286106109619,0.31140756607055664,0.31227433681488037,0.3290001153945923,0.32909834384918213,0.3362278938293457,0.33754783868789673"," mcdiarmid plays general hux","Domhnall Gleeson .,Domhnall Gleeson .,Domhnall Gleeson .,Domhnall Gleeson .,Domhnall Gleeson .","15.219319343566895,32.5649528503418,29.457000732421875,33.12290954589844,32.24446105957031,38.45834732055664,46.66981506347656,55.643497467041016,43.2465705871582,45.124267578125","0","0","0"
"rag","37","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who is usually appointed as the chief justice of india? Answer: ","1034","37_22,37_16,37_14,37_1,37_8,37_12,37_15,37_21,37_20,37_23","0.18831217288970947,0.20048201084136963,0.2054648995399475,0.20967817306518555,0.22370314598083496,0.23271071910858154,0.23891681432724,0.2391340732574463,0.240614652633667,0.24151921272277832"," 1. The senior most judge of the supreme","the senior-most judge of the supreme court as,the senior-most judge of the supreme court as,the senior-most judge of the supreme court as,the senior-most judge of the supreme court as,the senior-most judge ( i.e. by date of appointment to the Supreme Court ) for","13.370148658752441,43.716800689697266,47.07990646362305,42.542625427246094,51.55773162841797,51.676597595214844,45.87130355834961,46.07322311401367,59.75524139404297,59.20740509033203","0.345720784641941","0.7805626598465474","0"
"rag","86","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: mandatory elements in the definition of an adverse event (ae)? Answer: ","1073","86_8,86_7,86_2,86_19,86_16,86_4,86_3,86_18,86_14,86_17","0.1953001618385315,0.19784951210021973,0.20995157957077026,0.2182992696762085,0.23037391901016235,0.2307470440864563,0.24932187795639038,0.26245570182800293,0.2655036449432373,0.26950955390930176","1  The  FDA  provides","any unfavourable and unintended sign ( including an abnormal laboratory finding ) , symptom , or disease temporally associated with the use of a medicinal ( investigational ) product , whether or not related to the medicinal ( investigational ) product .","12.378466606140137,15.165670394897461,42.83374786376953,21.407203674316406,54.264652252197266,40.498870849609375,48.67070770263672,56.92235565185547,47.9764289855957,35.443172454833984","0","0.05555555555555555","0"
"rag","5","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the last name andersen originate from? Answer: ","1062","5_3,5_5,43_1,5_2,5_1,43_23,5_20,43_2,5_14,5_19","0.2775643467903137,0.30282098054885864,0.30534249544143677,0.31847304105758667,0.31936824321746826,0.32748305797576904,0.3325519561767578,0.3354639410972595,0.3365465998649597,0.33940112590789795"," been told that it originated from the name and","Danish - Norwegian patronymic surname meaning `` son of Anders '' (,Danish -,Norwegian patronymic","15.67366886138916,52.05126190185547,50.54216384887695,50.76426696777344,52.68248748779297,60.43754196166992,57.85714340209961,52.095970153808594,52.86909484863281,52.65629196166992","0","0","0"
"rag","94","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sings god is great beer is good? Answer: ","1059","94_12,94_7,8_12,8_5,94_27,94_1,94_11,8_32,8_16,8_13","0.2769308090209961,0.3048277497291565,0.3364759683609009,0.35989004373550415,0.3714536428451538,0.37428462505340576,0.37562865018844604,0.3841487765312195,0.3907281160354614,0.3918665647506714"," heard this song on the radio and i cant","Currington 's","15.003168106079102,51.84103012084961,51.83177947998047,50.31391143798828,48.602787017822266,48.63217544555664,50.63296890258789,49.741859436035156,48.9686164855957,53.25843811035156","0","0","0"
"rag","56","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: the nurses' health study is an example of what type of study? Answer: ","1065","56_1,86_9,56_2,56_9,86_13,86_7,56_29,86_1,56_15,86_4","0.21003615856170654,0.22837817668914795,0.2399781346321106,0.2419300079345703,0.25359004735946655,0.265846848487854,0.2673821449279785,0.2705322504043579,0.2711670994758606,0.2733601927757263","the nurses' health study is an example of","a series of prospective studies that examine epidemiology and the long - term effects of nutrition , hormones , environment , and nurses ' work - life on health and disease development .,prospective studies,long - term effects,prospective studies,prospective studies that","12.72035026550293,32.40315246582031,58.68793487548828,59.440975189208984,55.857059478759766,57.09681701660156,53.74197769165039,48.006858825683594,44.24181365966797,52.24849319458008","0.03763921292692165","0.1516577540106952","0"
"rag","6","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who said what we got here is failure to communicate? Answer: ","1012","6_6,6_1,6_9,6_7,6_2,22_2,86_2,6_5,86_1,86_9","0.23428183794021606,0.28452229499816895,0.34055906534194946,0.3478826880455017,0.3673096299171448,0.3675885796546936,0.3701154589653015,0.38143813610076904,0.38431185483932495,0.38551896810531616"," been trying to find out who said what we","Strother Martin ( as the Captain , a prison warden ) and,by Strother Martin ( as the Captain , a prison warden ) and later , abridged , by Paul Newman ( as Luke , a stubborn prisoner ) .,Strother Martin ( as the Captain , a prison warden ) and,Paul Newman ( as Luke , a stubborn prisoner ) .,Strother Martin ( as the Captain , a prison warden ) and,Paul Newman ( as Luke , a stubborn prisoner ) .","14.313109397888184,50.29156494140625,55.06951141357422,56.13672637939453,59.091373443603516,53.815765380859375,54.90768814086914,55.381656646728516,55.81486511230469,54.972320556640625","0","0","0"
"rag","76","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who was tammy from basketball wives married to? Answer: ","1073","76_8,76_11,76_16,76_12,76_13,76_7,76_14,76_9,22_7,76_2","0.3069656491279602,0.33021026849746704,0.33686792850494385,0.3381936550140381,0.34189367294311523,0.3487420678138733,0.3590170741081238,0.369032621383667,0.37876731157302856,0.38682955503463745","o roman.
Episode  4","Kenny Anderson .,Kenny Anderson (,Kenny Anderson (,basketball player Kenny Anderson .,Kenny Anderson .","15.530360221862793,30.729530334472656,38.34600830078125,39.507102966308594,43.68887710571289,49.83652877807617,15.421878814697266,27.710479736328125,56.80759048461914,35.37057876586914","0","0","0"
"rag","72","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: the initial unification of upper and lower egypt took place during which period? Answer: ","1058","72_1,72_15,72_2,72_24,72_4,72_7,72_11,72_8,72_10,72_19","0.1838911771774292,0.21454691886901855,0.23010849952697754,0.2428833246231079,0.2584760785102844,0.2624172568321228,0.2698417901992798,0.27647048234939575,0.2797304391860962,0.2804238200187683",".
The  Two  Lands  ","c. 3000 BC ,,3000 BC ,","13.541366577148438,43.03141784667969,51.51536178588867,16.41965675354004,56.13941192626953,40.82907485961914,64.01036834716797,40.912532806396484,44.4239387512207,62.493324279785156","0","0","0"
"rag","85","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who propounded the idea of basic education in india? Answer: ","1034","85_14,85_2,85_1,85_23,85_5,85_24,85_15,85_16,85_10,2_5","0.22705543041229248,0.2696422338485718,0.2834244966506958,0.30440235137939453,0.3094518780708313,0.3153879642486572,0.3189786672592163,0.3373844623565674,0.3513975739479065,0.3555182218551636","o and juliet act 1 scene 5 summary","Mahatma Gandhi are,Mahatma Gandhi are,Mahatma Gandhi are","13.436887741088867,28.490991592407227,35.683074951171875,51.769020080566406,48.97707748413086,41.48795700073242,46.12935256958008,44.82016372680664,49.462242126464844,40.17953872680664","0","0","0"
"rag","90","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: which site of an enzyme is called allosteric site? Answer: ","1071","90_4,90_3,90_5,90_2,90_1,56_22,88_15,56_1,56_21,56_15","0.21860557794570923,0.2754567861557007,0.4068105220794678,0.40829765796661377,0.4091237783432007,0.4183691143989563,0.41941362619400024,0.41980648040771484,0.4246506690979004,0.43381553888320923"," Allosteric site is the site on an","regulatory site (,regulatory site (,regulatory site (,regulatory site (,regulatory site (","11.589421272277832,35.53992462158203,26.7453556060791,24.942285537719727,45.14298629760742,33.187679290771484,39.59164810180664,43.59866714477539,46.170936584472656,45.130855560302734","0.03235934848975789","0.22222222222222224","0"
"rag","48","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where is creatine phosphate found in the body? Answer: ","1032","48_8,48_14,48_15,48_12,48_9,48_21,48_27,48_30,48_17,48_11","0.27333128452301025,0.30102282762527466,0.31053704023361206,0.3280888795852661,0.3307744264602661,0.33343350887298584,0.3466986417770386,0.354525625705719,0.3547740578651428,0.36246275901794434","Creatine phosphate is found in the body in","skeletal muscle and the brain to,muscle cells (,brain ,,heart ,,pancreas .","12.471572875976562,23.03795623779297,31.855268478393555,39.79490280151367,40.36185836791992,42.81792068481445,47.64244842529297,34.62282180786133,33.50714111328125,45.268310546875","0.028599617161713803","0.028571428571428574","0"
"rag","0","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where do you find the adjusted gross income? Answer: ","1047","0_1,0_7,0_11,0_21,0_4,0_5,0_18,0_6,0_8,0_22","0.25822800397872925,0.2767843008041382,0.3037996292114258,0.3182976245880127,0.32295840978622437,0.32559019327163696,0.3261374235153198,0.3269960880279541,0.33089184761047363,0.3347722887992859"," Adjusted gross income is the total gross income","calculated by subtracting Above - the - line deduction from gross income .,by subtracting Above - the - line deduction from gross income .","13.845117568969727,46.258094787597656,58.979793548583984,64.36703491210938,61.29684829711914,36.365379333496094,48.320159912109375,48.843570709228516,51.20363998413086,55.62687301635742","0.04781031568177268","0.3431372549019608","0"
"rag","49","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: hyori bed and breakfast season 2 air date? Answer: ","1039","49_33,49_7,49_21,49_34,49_10,49_12,49_20,49_8,49_3,49_19","0.2735912799835205,0.2779827117919922,0.28664422035217285,0.290946364402771,0.2916529178619385,0.2936359643936157,0.2942318320274353,0.3059385418891907,0.3106079697608948,0.32116490602493286","��ㅡㅡ�","February 4 , 2018 </Td>","13.057618141174316,22.187604904174805,20.285924911499023,17.95435333251953,23.708446502685547,19.791135787963867,19.75646209716797,24.798925399780273,20.669273376464844,20.33414649963379","0","0","0"
"rag","95","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who has the most goals in soccer 2018? Answer: ","1031","95_1,95_2,95_21,95_22,95_4,95_24,95_23,95_25,95_5,95_28","0.21379375457763672,0.30104756355285645,0.3064678907394409,0.32950127124786377,0.3301936388015747,0.33486366271972656,0.336406946182251,0.3731729984283447,0.3741653561592102,0.375914990901947"," ramos has the most goals in soccer 2018","Ali Daei ,","14.612020492553711,22.608993530273438,22.00400161743164,41.93820571899414,56.7666130065918,61.190887451171875,56.42271041870117,53.262088775634766,62.324256896972656,54.69437026977539","0","0","0"
"rag","73","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote were going on a bear hunt? Answer: ","1016","73_1,73_21,73_6,73_8,73_2,94_32,73_30,73_24,86_1,90_2","0.2746637463569641,0.3102684020996094,0.3180949091911316,0.32431793212890625,0.33381187915802,0.3558847904205322,0.35641855001449585,0.36806201934814453,0.37181317806243896,0.37190181016921997"," been looking for the author of this book for","Michael Rosen and,Michael Rosen and,Michael Rosen and,Michael Rosen and,Michael Rosen and","14.735965728759766,50.62456130981445,52.06191635131836,53.412879943847656,50.2662353515625,55.46559524536133,52.45690155029297,56.36885070800781,52.2369384765625,53.11258316040039","0","0","0"
"rag","30","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who said some are born great in twelfth night? Answer: ","1017","30_16,30_17,73_9,73_11,73_19,85_14,73_6,30_14,85_1,94_9","0.27808046340942383,0.3194466829299927,0.374164342880249,0.37536942958831787,0.3762704133987427,0.381805419921875,0.38399672508239746,0.3860139846801758,0.3893914222717285,0.3898535966873169","o and juliet.
Some are born","Malvolio says,Malvolio says,letter that Maria wrote )","18.24826431274414,47.51685333251953,41.661319732666016,49.13150405883789,47.87471389770508,41.83045196533203,44.85902404785156,16.10809326171875,54.26838684082031,57.885494232177734","0","0","0"
"rag","62","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who sang the song brother let me be your shelter? Answer: ","1022","62_28,30_31,62_1,94_27,94_12,30_17,62_4,94_11,73_11,94_19","0.3656325936317444,0.3733872175216675,0.38181161880493164,0.394262433052063,0.3952885866165161,0.3958895802497864,0.3962271213531494,0.39809131622314453,0.40818560123443604,0.4197707176208496"," heard it on the radio and i think it","American Christian rock band Needtobreathe .,Needtobreathe .","14.48777961730957,52.603214263916016,49.73916244506836,48.600555419921875,50.77238464355469,51.417545318603516,49.04502487182617,48.18586349487305,53.64284133911133,51.63747024536133","0","0","0"
"rag","34","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who is the present president of assam sahitya sabha? Answer: ","1033","34_1,34_18,34_19,34_17,34_3,34_2,34_6,34_12,34_7,34_5","0.26553797721862793,0.306138277053833,0.30737143754959106,0.32030320167541504,0.34974294900894165,0.3534890413284302,0.3872194290161133,0.3923332691192627,0.3953503370285034,0.4015253186225891"," 1. Dr. Bhaben Barua","Dhrubajyoti Bora </Td>,Dhrubajyoti Bora </Td>,Dhrubajyoti Bora </Td>,Dhrubajyoti Bora </Td>,Dhrubajyoti Bora </Td>","12.796213150024414,28.314882278442383,33.96641159057617,30.158540725708008,50.97691345214844,50.5884895324707,40.32840347290039,36.639896392822266,23.787151336669922,33.0428466796875","0","0","0"
"rag","99","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did skiing halfpipe become an olympic event? Answer: ","1080","99_3,99_1,99_5,99_24,99_8,99_6,99_25,99_13,99_10,99_29","0.2570713758468628,0.27201592922210693,0.2907451391220093,0.30205708742141724,0.3075965642929077,0.31428027153015137,0.32641398906707764,0.33037853240966797,0.33358490467071533,0.34400904178619385"," been skiing for about 5 years and i have","2014 Winter,2014 Winter,2014 Olympic,2014 Winter,2014 Winter","14.097501754760742,53.82436752319336,53.41684341430664,53.850399017333984,52.684043884277344,57.1094856262207,60.818443298339844,55.6948127746582,49.309356689453125,50.75577926635742","0","0","0"
"rag","64","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when was the lupus foundation of america founded? Answer: ","1060","64_1,64_25,64_12,64_16,64_17,64_8,64_20,64_2,64_10,64_19","0.2217097282409668,0.24267089366912842,0.2941727638244629,0.32505977153778076,0.325605571269989,0.32689064741134644,0.3294222950935364,0.32954204082489014,0.33170121908187866,0.336331844329834","  Lupus Foundation of America  J","1977 ,,1977 ,,1977 ,,1977 ,,1977 ,","13.336076736450195,37.045860290527344,20.619396209716797,39.76237106323242,31.934181213378906,57.65467071533203,55.65489959716797,62.68639373779297,45.75380325317383,17.520902633666992","0","0","0"
"rag","3","10","10","10","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who is the actress who plays baker on blue bloods? Answer: ","1046","3_5,3_6,3_7,86_11,86_13,86_10,94_9,86_9,86_4,86_12","0.26458078622817993,0.3281233310699463,0.35728919506073,0.374076247215271,0.39245080947875977,0.39292025566101074,0.39330095052719116,0.3943660855293274,0.39803797006607056,0.4010617733001709"," been watching blue bloods for a while now","Abigail Hawk (,Abigail Hawk ( born Abigail Diane Gustafson ) is,Abigail Hawk (,Abigail Hawk (,Abigail Hawk ( born Abigail Diane Gustafson ) is","13.400960922241211,48.70933151245117,53.61155700683594,55.03519058227539,59.61168670654297,52.51041793823242,54.6131706237793,56.49730682373047,60.652130126953125,60.395267486572266","0","0","0"
