"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","61","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who won the 10m air pistol gold medal at commonwealth shooting championship in brisbane australia?","1528","61_1,61_6,61_10,61_9,61_2,61_7,61_13,61_8,61_4,51_1,61_12,61_11,51_6,61_3,51_4","0.24443507194519043,0.3550073504447937,0.3622623682022095,0.36293554306030273,0.3639136552810669,0.3667374849319458,0.38018977642059326,0.38372063636779785,0.3894803524017334,0.3960852026939392,0.4013126492500305,0.40223371982574463,0.41039717197418213,0.4147000312805176,0.43130171298980713",": Sergei Evglevski of Australia won the 10m air","Shahzar Rizvi,Shahzar Rizvi,Shahzar Rizvi,Shahzar Rizvi","44.317501068115234,43.47965621948242,41.12006378173828,48.28902053833008,52.76898956298828,26.25197982788086,32.894161224365234,52.75435256958008,39.26907730102539,60.10131072998047,45.107173919677734,52.05861282348633,53.06964874267578,43.634674072265625,40.843563079833984","0","0","0"
"rag","46","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: how old do you have to be to get a gun licence in nz?","1518","46_5,46_1,46_3,46_11,46_4,46_2,46_10,46_8,46_9,46_7,46_12,80_8,79_4,46_13,80_20","0.24722403287887573,0.24816668033599854,0.26405662298202515,0.29049527645111084,0.2975015640258789,0.3050358295440674,0.3064531087875366,0.33754855394363403,0.3507955074310303,0.35671281814575195,0.3607325553894043,0.40133756399154663,0.4192490577697754,0.42353737354278564,0.4320923089981079","I am a 17 year old male and I am interested in getting a","16 or older,16 or older,16 or older","33.481201171875,12.09540843963623,45.6964225769043,40.76477813720703,29.14705467224121,63.36457824707031,61.18400573730469,30.538875579833984,33.51030731201172,43.01374816894531,47.15248489379883,35.344703674316406,53.30064010620117,45.94108581542969,37.1772575378418","0","0","0"
"rag","65","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what is the meaning of gorakh dhanda in urdu?","1504","65_4,65_5,65_3,65_2,65_1,65_8,65_7,80_8,80_20,80_11,79_11,80_1,79_9,79_4,80_4","0.273546040058136,0.3031182289123535,0.30569130182266235,0.3163263201713562,0.32095950841903687,0.3831446170806885,0.4168521761894226,0.42178988456726074,0.437000036239624,0.43805718421936035,0.4407682418823242,0.44778746366500854,0.45056426525115967,0.45192641019821167,0.452070951461792","akh dhanda is a Punjabi phrase that translates to ""","You are a Puzzle","26.412572860717773,34.50443649291992,32.67350387573242,32.55132293701172,43.36660385131836,20.54802703857422,31.746427536010742,41.159358978271484,32.086788177490234,35.018577575683594,35.07188034057617,43.57935333251953,55.73738098144531,55.464500427246094,45.88065719604492","0.023457495174891017","0.15384615384615383","0"
"rag","29","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did the song things that make you go hmmm come out?","1492","29_5,29_1,29_9,29_10,29_3,29_2,29_17,29_6,29_7,29_4,29_8,29_13,29_19,29_18,29_16","0.35828906297683716,0.37119436264038086,0.3775213360786438,0.40320175886154175,0.4035862684249878,0.4080492854118347,0.41847825050354004,0.4204026460647583,0.42763805389404297,0.42850327491760254,0.4348641633987427,0.43697094917297363,0.44404369592666626,0.44875144958496094,0.45169609785079956","The song was released in June 1991 and reached number four on the UK","June 23 , 1991,June 1991,June 1991,June 1991,June 1991","40.51096725463867,15.700695991516113,52.9825325012207,42.56792449951172,50.87680435180664,59.102169036865234,59.22520065307617,58.166072845458984,56.098670959472656,43.50008010864258,51.39141845703125,57.03960037231445,51.932342529296875,52.46621322631836,57.039093017578125","0.041263216881455095","0.24705882352941178","0"
"rag","98","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: cast of the have and have nots play?","1502","98_1,98_12,98_13,98_2,98_17,29_9,98_16,29_5,98_14,98_11,29_7,29_8,98_9,98_4,98_10","0.29756689071655273,0.35158365964889526,0.36067676544189453,0.38214796781539917,0.382493793964386,0.3833369016647339,0.40870171785354614,0.41464853286743164,0.4264415502548218,0.44307875633239746,0.44938862323760986,0.45230454206466675,0.45374584197998047,0.46081066131591797,0.46204233169555664","The Haves and the Have Nots ( play ) - wikipedia","Patrice Lovely as Hattie,Tony Hightower as Frank,Alexis Jones as Diane,Maurice Lauchner as Lewis,Jeffery Lewis as Wallie,Kislyck Halsey as Rose,Patrice Lovely as Hattie,Tony Hightower as Frank,Alexis Jones as Diane,Maurice Lauchner as Lewis,Jeffery Lewis as Wallie,Kislyck Halsey as Rose","41.99555969238281,12.686763763427734,54.922752380371094,47.60618209838867,54.99134826660156,60.42842102050781,61.85757827758789,41.626182556152344,26.335432052612305,32.200416564941406,23.72275161743164,41.818668365478516,43.1806526184082,52.457176208496094,36.960777282714844","0","0","0"
"rag","8","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does the last name orozco originate from?","1472","8_1,8_4,8_3,8_2,79_3,79_4,8_5,79_9,8_6,79_6,79_5,79_2,29_7,79_10,79_11","0.2818443179130554,0.32168257236480713,0.33559173345565796,0.3619643449783325,0.3866382837295532,0.3889455795288086,0.4001951217651367,0.4058203101158142,0.40761369466781616,0.4313246011734009,0.4409955143928528,0.45431017875671387,0.4618639349937439,0.4628591537475586,0.4670794606208801",": the surname orozco is of Spanish / Basque origin.","Spanish / Basque origin,Spanish / Basque origin,Spanish / Basque origin","36.07310485839844,44.15705490112305,37.514793395996094,48.97953796386719,44.4964485168457,31.088777542114258,34.666046142578125,56.97950744628906,40.56085968017578,40.62796401977539,55.60123825073242,51.678070068359375,36.00959014892578,53.375267028808594,50.71095275878906","0.12867201458772706","0.5454545454545454","0"
"rag","58","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what is the name of india pakistan border?","1513","58_1,58_5,58_6,58_3,58_7,58_2,58_8,58_12,58_16,58_9,58_13,58_4,58_10,58_15,58_14","0.19962579011917114,0.23022913932800293,0.23346006870269775,0.25782841444015503,0.26409536600112915,0.2755202651023865,0.30299997329711914,0.31072670221328735,0.31830137968063354,0.33274543285369873,0.362937331199646,0.36576056480407715,0.366812527179718,0.378836989402771,0.40254032611846924","Answer: India -- Pakistan border","India and Pakistan Border,International Border,IB","44.97071075439453,16.373701095581055,30.569602966308594,35.86720275878906,58.19112014770508,60.041831970214844,60.333465576171875,38.77564239501953,31.63996124267578","0.05428693985879238","0.3611111111111111","0"
"rag","11","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: which british city is farthest from the sea?","1516","11_12,11_4,58_3,58_2,11_14,58_5,11_13,58_1,58_6,58_7,11_3,11_7,11_8,58_4,11_15","0.2980540990829468,0.3425341844558716,0.3532816171646118,0.35626888275146484,0.3761153221130371,0.3780825734138489,0.38956111669540405,0.3940128684043884,0.40075457096099854,0.41566145420074463,0.4259093999862671,0.4286997318267822,0.44544076919555664,0.4482731223106384,0.46174752712249756","Answer: Church Flatts Farm, Coton, Derbyshire,","Coton in the Elms,Coton in the Elms,Coton in the Elms,Coton in the Elms,Coton in the Elms","50.80617141723633,16.106979370117188,27.831974029541016,46.000579833984375,39.24098587036133,25.925823211669922,64.150634765625,42.69709777832031,41.07989501953125,33.69496536254883,29.706289291381836,52.1676139831543,36.54930114746094,56.74518966674805,44.76095962524414","0","0.2","0"
"rag","35","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who played mrs warboys in one foot in the grave?","1517","35_1,35_3,35_4,35_2,11_8,11_9,11_11,11_12,11_10,11_1,35_5,11_4,11_7,29_9,11_5","0.27127349376678467,0.30495864152908325,0.3120192289352417,0.3500187397003174,0.4081481695175171,0.4116763472557068,0.413779616355896,0.4171088933944702,0.42137426137924194,0.4218994975090027,0.4221792221069336,0.4252241253852844,0.4262118339538574,0.4304748773574829,0.4311768412590027",": doreen mantle.","Doreen Mantle,Doreen Mantle,Doreen Mantle,Doreen Mantle,Doreen Mantle","34.68790817260742,45.89458084106445,42.825931549072266,31.657817840576172,37.79539108276367,22.09902572631836,31.0715274810791,39.37985610961914,29.921091079711914","0","1","0"
"rag","19","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who stepped out of the dithyrambic chorus to become the first actor?","1519","19_2,19_6,19_7,19_3,19_9,19_4,35_3,19_5,19_11,35_1,35_4,19_1,35_12,35_2,19_10","0.2390252947807312,0.2784186601638794,0.2973303198814392,0.3398304581642151,0.36404842138290405,0.3939666748046875,0.39598214626312256,0.4125247001647949,0.42168480157852173,0.4495885372161865,0.45204848051071167,0.4566739797592163,0.4647299647331238,0.4650799632072449,0.4721987247467041",": Thespis. Thespis was a singer of dith","Thespis,Thespis,Thespis","41.24408721923828,45.34788513183594,37.72467041015625,32.04597473144531,33.500701904296875,42.452964782714844,41.84203338623047,37.19232940673828,28.29955291748047,35.93384552001953,44.53114700317383,30.492006301879883,53.18452072143555,35.57997131347656,27.17317771911621","0.028599617161713803","0.25","0"
"rag","40","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where was the salvation army's christmas collection kettle first introduced?","1512","40_1,40_5,40_2,40_3,40_4,11_10,11_7,40_12,11_9,40_7,11_8,19_11,11_1,40_11,11_11","0.3016815781593323,0.33158576488494873,0.34239906072616577,0.3436722159385681,0.3452915549278259,0.36931997537612915,0.3833209276199341,0.3882889151573181,0.38929277658462524,0.38934868574142456,0.4009212255477905,0.4066336750984192,0.4089547395706177,0.4176257848739624,0.4183835983276367",": in san francisco in 1891.","San Francisco,San Francisco,San Francisco,San Francisco,in San Francisco","44.528812408447266,40.083003997802734,39.651084899902344,45.84827423095703,36.7673225402832,35.46160125732422,42.53655242919922,39.68434143066406,46.30900192260742,46.65290069580078,30.64650535583496","0.03759340464156993","0.6071428571428572","0"
"rag","82","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: sequel to a christmas story it runs in the family?","1452","82_14,82_1,82_3,82_10,82_12,82_5,82_11,82_9,40_1,82_15,82_4,40_5,19_6,19_15,82_2","0.23517769575119019,0.29132866859436035,0.3083050847053528,0.33024120330810547,0.3442080020904541,0.3510979413986206,0.36966919898986816,0.39477860927581787,0.40214818716049194,0.40900224447250366,0.41868388652801514,0.4207063913345337,0.4250217080116272,0.4293897747993469,0.4309746026992798","A Christmas Story (1983) - Ollie Hopnoodle","My Summer Story,My Summer Story","38.41911697387695,10.54169750213623,30.637245178222656,55.10382843017578,29.9267520904541,20.867860794067383,23.178335189819336,18.69493865966797,29.944623947143555,34.296478271484375,42.96700668334961,55.40739059448242,28.99325180053711,32.693565368652344,55.002769470214844","0.03235934848975789","0.2222222222222222","0"
"rag","4","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where was because i could not stop for death published?","1515","4_1,4_13,4_9,4_6,4_7,4_5,82_1,4_8,4_14,4_2,4_11,82_10,4_15,4_10,82_17","0.26939982175827026,0.2706259489059448,0.3255046606063843,0.3304087519645691,0.33502066135406494,0.3639701008796692,0.3660784959793091,0.3672023415565491,0.3742074966430664,0.39802974462509155,0.398242712020874,0.42198777198791504,0.42653799057006836,0.4299970865249634,0.43106746673583984"," Emily Dickinson Poetry | Quizlet Because I could not stop for Death","Poems : Series 1,1890","34.31394577026367,20.152912139892578,52.782859802246094,24.27655601501465,29.928064346313477,19.32967185974121,25.39407730102539,17.77094268798828,22.292314529418945,60.422367095947266,52.97293472290039,52.3980598449707,50.019859313964844,46.469974517822266,56.57319641113281","0","0","0"
"rag","43","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where does kfc get their chicken in south africa?","1472","43_2,43_1,43_6,43_3,43_7,43_5,43_4,40_4,4_5,8_6,40_12,4_9,40_5,51_9,4_10","0.2290186882019043,0.24036020040512085,0.34859412908554077,0.35575926303863525,0.39814525842666626,0.4031839966773987,0.4153425693511963,0.4181950092315674,0.4614156484603882,0.46204543113708496,0.47700780630111694,0.48166143894195557,0.4821317195892334,0.4833120107650757,0.4865514636039734"," kfc chicken, kfc chicken south africa, kfc chicken","reared in South Africa,South Africa","40.23796081542969,20.37495994567871,22.98287010192871,27.696809768676758,34.84877014160156,30.595474243164062,43.32855224609375,32.469444274902344,26.158607482910156,48.985111236572266,25.99247169494629,39.392662048339844,41.37306213378906,43.42544174194336,38.97632598876953","0","0.3666666666666667","0"
"rag","88","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who won the super heavyweight gold medal at the 2000 olympics?","1515","88_1,88_2,88_10,88_3,88_11,88_12,43_3,88_5,43_2,88_6,43_5,88_4,43_7,43_6,43_1","0.20477533340454102,0.28386300802230835,0.32761913537979126,0.37952256202697754,0.38826173543930054,0.44106346368789673,0.44461917877197266,0.4484689235687256,0.45232951641082764,0.45237475633621216,0.48732292652130127,0.49364298582077026,0.49495840072631836,0.4955993890762329,0.49666398763656616","Answer: Audley Harrison of Great Britain won the gold medal in the","Audley Harrison,Audley Harrison","41.0640983581543,13.605877876281738,27.012094497680664,35.66063690185547,35.98597717285156,65.04971313476562,38.10500717163086,57.09782791137695,59.26827621459961,38.08939743041992,42.6185188293457,44.31609344482422,59.11308670043945,46.5797119140625,36.2667350769043","0.04774753205784679","0.2857142857142857","0"
"rag","28","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did men's curling start in the olympics?","1510","28_1,28_2,28_15,28_4,28_9,28_13,28_3,28_14,28_8,28_19,28_12,88_1,88_10,88_3,88_12","0.2510031461715698,0.2848808169364929,0.2883601188659668,0.3054744005203247,0.3464750051498413,0.3625537157058716,0.3639029860496521,0.3759688138961792,0.3799329996109009,0.38216352462768555,0.3948655128479004,0.4159238338470459,0.4333111047744751,0.4480023980140686,0.4642688035964966","Curling at the Winter Olympics - Wikipedia
Curling at the Winter","1998,1998 Nagano Games,1924,1998,1998","47.33924102783203,13.06637191772461,30.228641510009766,24.083330154418945,52.04524230957031,61.62740707397461,63.47953796386719,25.770952224731445,49.737674713134766,21.64645767211914,15.669678688049316,31.447261810302734,22.76073455810547,51.915184020996094,64.25165557861328","0","0","0"
"rag","10","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: which state is the richest state in nigeria?","1491","10_5,10_1,43_1,43_2,10_6,43_3,10_2,10_4,10_3,43_6,40_4,43_4,43_7,43_5,51_9","0.31439679861068726,0.3459053039550781,0.35524386167526245,0.3591654896736145,0.4033874273300171,0.40993732213974,0.4180384874343872,0.4412412643432617,0.45484107732772827,0.46963202953338623,0.47356361150741577,0.4798017740249634,0.4809662699699402,0.4829822778701782,0.4967728853225708","The richest state in Nigeria is Lagos State. Lagos State has","Lagos State,Lagos State,Lagos State,Lagos State,Lagos State","45.95519256591797,11.577741622924805,51.54624557495117,55.72827911376953,47.90977478027344,65.88676452636719,51.61991882324219,25.359167098999023,30.83974838256836,58.66960144042969,53.5886116027832,46.84717559814453,33.8486328125,49.68000411987305,41.43491744995117","0.05190794196013298","0.3076923076923077","0"
"rag","37","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who wrote if she knew what she wants?","1391","37_1,37_8,37_3,37_2,37_4,37_9,43_8,51_9,37_6,40_7,40_9,40_4,28_21,43_2,40_11","0.35984617471694946,0.41405510902404785,0.44325852394104004,0.4476436376571655,0.4702192544937134,0.49425894021987915,0.4994542598724365,0.5007392168045044,0.5045536756515503,0.5106301307678223,0.5108339190483093,0.5131399035453796,0.5153685808181763,0.5176175832748413,0.5221025943756104",": jules shear","Jules Shear,Jules Shear,Jules Shear,Jules Shear","17.139148712158203,28.9713191986084,42.53070068359375,42.068660736083984,19.363597869873047,27.640798568725586,31.55445671081543","0","1","0"
"rag","86","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: where was the film coming home for christmas filmed?","1510","86_9,86_2,86_1,86_7,86_8,86_3,37_4,43_2,40_5,86_4,40_12,40_1,43_3,40_4,40_9","0.33320730924606323,0.34491848945617676,0.3493767976760864,0.3744988441467285,0.39463549852371216,0.4029548764228821,0.40427327156066895,0.4170520305633545,0.4272090196609497,0.43028879165649414,0.4354640245437622,0.43688637018203735,0.4423396587371826,0.44442856311798096,0.44675499200820923",": the film was shot on location in british columbia","British Columbia","28.77140235900879,38.59562301635742,35.17913818359375,36.29801559448242,43.378990173339844,45.182472229003906,53.11970520019531,43.7523193359375,50.71650695800781,49.302486419677734,37.575653076171875,38.37334060668945,31.956741333007812,30.838991165161133,49.021446228027344","0","0.3636363636363636","0"
"rag","5","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who plays the mother of howard on big bang theory?","1511","5_2,5_5,5_3,5_8,5_4,86_5,43_2,86_1,5_7,86_3,86_4,5_9,5_1,40_1,40_11","0.20305204391479492,0.35952961444854736,0.37230098247528076,0.4090946316719055,0.4247509241104126,0.4613192677497864,0.488098680973053,0.4881567358970642,0.4930368661880493,0.5076836347579956,0.5098612308502197,0.5117523670196533,0.5225889682769775,0.5234671235084534,0.5283019542694092","Who plays the mother of howard on big bang theory?
Answer","Carol Ann Susi,Carol Ann Susi,Carol Ann Susi,Carol Ann Susi,Carol Ann Susi","39.66183090209961,12.931384086608887,51.285438537597656,46.9152717590332,53.736183166503906,48.192073822021484,53.59827423095703,53.6568489074707,44.61666488647461,50.813499450683594,46.896915435791016,36.219024658203125,29.143356323242188,21.661067962646484,17.96854591369629","0","0","0"
"rag","94","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who was the dj on in living color?","1416","94_6,94_7,94_8,94_1,94_9,94_12,43_2,94_14,94_2,43_3,94_13,86_10,43_1,86_4,86_5","0.3238406181335449,0.3417391777038574,0.37102800607681274,0.37541472911834717,0.40559327602386475,0.4247434139251709,0.4546736478805542,0.4667339324951172,0.4683617949485779,0.47734081745147705,0.4783813953399658,0.48041337728500366,0.49006062746047974,0.4992966651916504,0.5006591081619263"," Quora In Living Color was a sketch comedy television show that aired on","DJ Twist","44.36909103393555,24.5380916595459,24.60867691040039,45.97389221191406,55.78375244140625,35.38092041015625,41.51466369628906,44.413639068603516,26.484046936035156,44.86737060546875,36.1605224609375,45.49424362182617,48.25189208984375,57.032981872558594,48.456031799316406","0","0","0"
"rag","56","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when did the granite mountain hotshots get certified?","1492","56_4,56_5,56_3,94_1,56_2,56_10,56_9,56_8,43_3,56_1,56_6,43_2,56_13,56_7,43_6","0.2587732672691345,0.3536178469657898,0.35758012533187866,0.37190842628479004,0.3789835572242737,0.383162260055542,0.3922128677368164,0.39334261417388916,0.39407289028167725,0.3973933458328247,0.40363597869873047,0.4047437310218811,0.41379159688949585,0.4153726100921631,0.4309263825416565","Answer: the granite mountain hotshots got certified in 2008.
Context","2008","44.84265899658203,17.236787796020508,27.667510986328125,38.76042938232422,52.47651290893555,42.69099426269531,34.870941162109375,20.89620018005371,41.91483688354492,53.35200881958008,49.30905532836914,58.26265335083008,51.046443939208984,40.68843078613281,20.05707359313965","0","0.18181818181818182","0"
"rag","6","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who has been appointed as the election commissioner of india?","1517","6_1,6_5,6_11,6_8,6_6,6_7,6_2,6_9,6_10,6_3,6_18,6_19,6_16,6_17,6_14","0.220647931098938,0.22556638717651367,0.2318277359008789,0.279082715511322,0.28026747703552246,0.28578639030456543,0.3119537830352783,0.3225001096725464,0.3467909097671509,0.3518778681755066,0.3581177592277527,0.3657909035682678,0.38932740688323975,0.39509838819503784,0.3951408863067627",": achal kumar jyoti. ''. Retrieved from","Om Prakash Rawat,Om Prakash Rawat,Om Prakash Rawat,Om Prakash Rawat,Om Prakash Rawat","44.838226318359375,48.886695861816406,37.21015167236328,35.548030853271484,37.86552429199219,32.19106674194336,20.426532745361328,29.59796905517578,39.449562072753906,35.10740280151367,36.218597412109375,36.238895416259766,37.640960693359375,23.963226318359375,43.881004333496094","0","0","0"
"rag","76","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what is the ultimate objective of financial management?","1514","76_10,76_11,76_5,76_6,76_8,76_12,76_7,76_9,76_14,76_13,76_15,76_4,76_16,6_6,76_1","0.2422959804534912,0.24905925989151,0.25617140531539917,0.26100027561187744,0.26262593269348145,0.28331172466278076,0.28410619497299194,0.2855566143989563,0.2877950668334961,0.3081852197647095,0.3115984797477722,0.3459441065788269,0.35549789667129517,0.3799930810928345,0.40598636865615845",": The ultimate objective of financial management is to maximize the wealth of the","Profit maximization","43.44099807739258,48.051307678222656,43.43387985229492,62.61503219604492,60.4202766418457,51.3241081237793,60.41660690307617,54.44171142578125,52.15754699707031,41.51237869262695,43.06488037109375,41.04694366455078,32.81472396850586,48.18467712402344,48.56389236450195","0","0.13333333333333336","0"
"rag","72","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: new movie of ajay devgan and sonakshi sinha?","1519","72_3,72_10,72_1,72_12,72_4,72_20,72_11,72_8,72_19,72_2,72_13,6_10,72_6,6_16,6_14","0.1856657862663269,0.19832557439804077,0.23604142665863037,0.24750477075576782,0.271658718585968,0.29306864738464355,0.3086714744567871,0.31122511625289917,0.31154030561447144,0.31314677000045776,0.32277506589889526,0.3387945890426636,0.340690553188324,0.35211145877838135,0.35488712787628174"," Jackson ( 2014 film ) - wikipedia Action Jackson Theatrical release","Action Jackson,Action Jackson,Action Jackson","39.91156005859375,54.82835006713867,41.83422088623047,27.749540328979492,51.37583923339844,49.43056869506836,43.16193389892578,42.62544631958008,35.928863525390625,48.47368240356445,53.44135284423828,43.138648986816406,41.22312927246094,28.449398040771484,43.03593826293945","0.05190794196013298","0.4000000000000001","0"
"rag","85","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who kidnapped ben in the deep end of the ocean?","1517","85_3,85_1,85_13,85_7,72_9,85_8,85_11,72_6,85_6,85_10,72_8,85_5,94_8,85_9,94_6","0.3198964595794678,0.3234301805496216,0.35464245080947876,0.36718320846557617,0.39068686962127686,0.39598560333251953,0.40438926219940186,0.42593061923980713,0.42866355180740356,0.4291727542877197,0.43425625562667847,0.43840259313583374,0.44155818223953247,0.4442155361175537,0.4467369318008423"," Quora The Deep End of the Ocean is a novel by Jacqu","Cecil Lockhart,Cecil Lockhart,celebrity alumna Cecil Lockhart,Cecil Lockhart","41.722434997558594,19.293718338012695,21.7637939453125,41.88330841064453,56.3326530456543,57.619930267333984,48.89277267456055,54.82728958129883,51.397499084472656,45.63058090209961,51.016902923583984,45.41324234008789,49.20255661010742,62.894935607910156,43.64625549316406","0","0","0"
"rag","90","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: university of michigan school of public health ranking?","1514","90_1,90_6,90_3,90_4,90_2,90_7,90_5,90_11,90_13,90_10,90_12,90_9,90_8,85_13,85_1","0.23850983381271362,0.25366050004959106,0.2800939679145813,0.2856464982032776,0.2875630855560303,0.29469817876815796,0.3152860999107361,0.33477783203125,0.3399125337600708,0.35374605655670166,0.396783709526062,0.4194400906562805,0.42884713411331177,0.4371020793914795,0.4394115209579468"," Yahoo Answers The University of Michigan School of Public Health is one of","# 4,# 4","44.8537712097168,16.98320198059082,30.838342666625977,33.98912811279297,47.04045104980469,55.85306167602539,49.13721466064453,60.36053466796875,52.1705207824707,49.22279357910156,49.4813346862793,25.12258529663086,51.479949951171875,56.892337799072266,51.1605224609375","0","0","0"
"rag","48","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: what is the name of the gap between two front teeth?","1517","48_2,48_3,48_6,48_4,48_1,48_5,85_8,85_7,85_13,85_9,85_5,85_3,85_11,85_1,85_10","0.2520129084587097,0.25375688076019287,0.3070065379142761,0.30907678604125977,0.36480212211608887,0.38929659128189087,0.432503879070282,0.4359673261642456,0.4409112334251404,0.4474705457687378,0.44749122858047485,0.4537127614021301,0.4599534869194031,0.4607469439506531,0.463318407535553",": diastema.","diastema,diastema,diastema,diastema","39.15971374511719,43.88203430175781,43.31578063964844,25.977336883544922,30.72296714782715,37.65909194946289,41.17128372192383,30.558971405029297","0","1","0"
"rag","0","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who plays colin on young and the restless?","1501","0_2,0_8,0_9,0_3,0_6,0_16,0_10,0_11,0_7,0_14,0_17,0_13,90_3,0_12,90_4","0.2771646976470947,0.2806128263473511,0.3202587366104126,0.3359929323196411,0.3446827530860901,0.38055169582366943,0.40388554334640503,0.4114875793457031,0.42410361766815186,0.4280892014503479,0.42933112382888794,0.4313777685165405,0.4334290027618408,0.43656206130981445,0.44318562746047974","Who plays colin on young and the restless?
Tristan","Tristan Rogers,Tristan Rogers,Tristan Rogers,Tristan Rogers,Tristan Rogers","37.4342155456543,14.108625411987305,49.6867790222168,52.11676025390625,28.18507957458496,31.709007263183594,40.895111083984375,33.92094802856445,36.52812194824219,27.086780548095703,17.984676361083984,19.84355926513672,17.881206512451172,31.674846649169922,34.911930084228516","0.02573285025273419","0.1818181818181818","0"
"rag","49","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: when was the last time tug-of-war was an official olympic sport?","1398","49_1,49_2,49_9,49_5,0_6,49_7,0_14,90_14,90_4,0_9,49_8,51_9,90_3,49_11,90_13","0.3037535548210144,0.34019142389297485,0.34714269638061523,0.3560633063316345,0.3967677354812622,0.40167468786239624,0.4100179076194763,0.411104679107666,0.4112631678581238,0.41160106658935547,0.41382914781570435,0.419922411441803,0.42000073194503784,0.42347073554992676,0.4252423644065857",": Tug-of-war was an official olympic sport","1920,1920,1920,1920,1920","45.412071228027344,43.24433517456055,46.172000885009766,48.75015640258789,53.591854095458984,52.34550094604492,40.61247634887695,46.149959564208984,45.72742462158203,48.10916519165039,54.42196273803711,50.35065841674805,27.180192947387695,39.723663330078125,53.83666229248047","0","0","0"
"rag","95","15","5","15","sampling_top_p","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: who is the actress who plays baker on blue bloods?","1395","95_3,0_6,0_3,0_8,0_9,95_4,0_10,0_5,0_7,49_11,0_14,90_3,72_24,0_13,95_1","0.261339008808136,0.3446616530418396,0.35536694526672363,0.3671497702598572,0.3697054386138916,0.3763013482093811,0.38109952211380005,0.3924292325973511,0.39893001317977905,0.40960854291915894,0.4106330871582031,0.41177093982696533,0.41335147619247437,0.41618943214416504,0.4165748953819275"," Quora
Blue Bloods is a police procedural drama television series created","Abigail Hawk,Abigail Hawk,Abigail Hawk","45.04642105102539,23.531543731689453,22.602046966552734,37.12129211425781,12.247306823730469,46.51620864868164,42.925148010253906,23.109458923339844,42.01719284057617,24.556976318359375,30.030763626098633,33.01217269897461,29.40089225769043,42.26333236694336,31.60567283630371","0","0","0"
