"experiment","id","max_length","n_retrieval_docs","top_k","generation_method","embedding_id","userprompt","n_tokens","docs_ids","similarities","predicted","gold","logits","bleu","rouge","correct"
"rag","2","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What was the relationship like between Dermott and Casey? 1) A superior and subordinate 2) Two patrol officers brought very close together by their experience discovering an alien 3) Dermott was like a father to Casey 4) Colleagues from the same graduating class at the academy. Answer: ","511","2_7,2_23,2_18,2_17,2_33","0.29462766647338867,0.2993716597557068,0.31406867504119873,0.3161085844039917,0.31853026151657104","
1) A superior and subordinate



2) Two patrol officers","2","16.741594314575195,24.662647247314453,24.95716667175293,47.38550567626953,46.080013275146484,44.5390625,49.7719612121582,28.556360244750977,53.13219451904297,42.50038146972656,38.924949645996094,36.33234786987305,54.65703582763672,52.61406326293945,34.75081253051758","0","0.19999999999999998","0"
"rag","77","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did the author say his father had left him a big estate? 1) Because he did leave a large amount before taxes 2) Because his father lived frugally and saved a little 3) Because he only has 1 sibling to share the inheritance 4) Because of the intangible things his father left him. Answer: ","470","77_1,77_3,77_16,77_36,77_51","0.17875808477401733,0.180536150932312,0.1836758255958557,0.1843947172164917,0.18862533569335938","3) Because of the intangible things his father left him.","4","17.405603408813477,18.8371524810791,31.003080368041992,43.258628845214844,54.66086959838867,50.72129440307617,56.17107009887695,29.39356803894043,34.243438720703125,41.4151496887207,56.417442321777344,41.783897399902344,43.913394927978516,49.07252502441406,49.5523681640625","0","0","0"
"rag","224","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is ironic about the story? 1) Parks ends up helping Morgan.  2) The one and only person who believes Parks cannot help him.  3) Morgan is famous for preaching that there is no life on other planets.  4) Morgan is Parks' twin from a parallel universe. . Answer: ","495","224_36,224_35,224_30,224_23,224_34","0.23591816425323486,0.2624027132987976,0.26906466484069824,0.2734309434890747,0.28365617990493774","1) The story is ironic because Parks, who is a non-","2","20.042224884033203,35.73820877075195,51.221126556396484,45.1949577331543,34.67805862426758,38.784393310546875,41.07912826538086,53.87459182739258,55.634300231933594,42.846622467041016,40.14821243286133,32.919063568115234,26.397518157958984,22.322158813476562,43.475379943847656","0","0","0"
"rag","292","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author believe that information provided by using physics as an example of OA practices imply? 1) That OA practices would increase journal subscriptions  2) That OA practices would decrease journal subscriptions  3) The author makes no further implications from the data provided about physics  4) That OA practices would not affect publishers profits at all. Answer: ","527","292_11,292_45,292_43,292_36,292_18","0.11796844005584717,0.13480019569396973,0.13854718208312988,0.14379668235778809,0.14506381750106812","3) The author makes no further implications from the data provided about physics","4","14.141521453857422,24.622894287109375,50.328006744384766,45.33157730102539,48.12238693237305,46.15129852294922,53.84257507324219,45.362491607666016,31.476369857788086,53.337745666503906,54.88835525512695,43.824241638183594,44.09166717529297,55.07499694824219,51.0869026184082","0","0","0"
"rag","179","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Who is the target audience for this article? 1) Someone who is already in really great shape. 2) Someone who is shy to meet new people.  3) Someone who has never done martial arts before. 4) Someone who is an expert at martial arts.. Answer: ","492","179_6,179_30,179_22,179_16,179_4","0.17421340942382812,0.21101540327072144,0.2172662615776062,0.24037230014801025,0.24223631620407104","3) Someone who has never done martial arts before.","3","15.249992370605469,19.743833541870117,38.830623626708984,46.058128356933594,57.688331604003906,51.806129455566406,49.96943283081055,45.243202209472656,56.39054870605469,41.91971206665039,50.362388610839844,56.383602142333984","0","0.19999999999999998","0"
"rag","305","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How much time passes during the story? 1) Part of a day 2) Two years 3) A month 4) Eight years. Answer: ","487","305_31,305_20,305_18,305_21,305_32","0.3297118544578552,0.35517001152038574,0.37993091344833374,0.38496506214141846,0.38514643907546997","1) Part of a day.","1","13.641496658325195,30.16576385498047,44.65517807006836,49.15321350097656,49.671424865722656,58.137027740478516,49.51854705810547,47.650753021240234","0","0.33333333333333337","0"
"rag","41","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: According to this article, is there any way for a president to have an affair without anyone knowing about it?  Why or why not? 1) No, the President is actually video recorded 24/7 for safety issues. 2) Yes, they are not watched every second of every day.  They have to figure out the window of opportunity and use it. 3) No, there is no way that NO ONE will know, but they can keep the number small if they plan things just right. 4) Yes, all they have to do is keep their mouth shut.. Answer: ","588","41_27,41_16,41_33,41_12,41_34","0.18607211112976074,0.20243239402770996,0.20685017108917236,0.20774710178375244,0.21770894527435303","1) No, the President is actually video recorded 24/7 for","3","14.86506175994873,18.136693954467773,51.2466926574707,55.146461486816406,46.98550033569336,42.43714904785156,53.592552185058594,49.4892463684082,44.556396484375,47.808345794677734,35.931156158447266,50.56827926635742,35.09283447265625,41.63520431518555,43.880889892578125","0","0","0"
"rag","100","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What are the sources the author uses for the article? 1) Likely some news reporting, plus personal experience in the culture and economy 2) Only personal experience and interviews 3) Economists that have studied the EU as their life’s work 4) They cite several government publications. Answer: ","497","100_27,100_2,100_4,100_19,100_23","0.25967198610305786,0.26093631982803345,0.26319456100463867,0.2687751054763794,0.2730858325958252","1) Likely some news reporting, plus personal experience in the culture","1","16.141881942749023,24.96061897277832,47.14892578125,53.52477264404297,29.350460052490234,52.391597747802734,42.46247863769531,34.42393493652344,52.212093353271484,41.47731399536133,45.909751892089844,44.067657470703125,48.4419059753418,48.725547790527344,37.391136169433594","0","0.16666666666666669","0"
"rag","145","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What issue does the Author have with Natalie Portman's character? 1) Her inability to deal with Darth Sidious' threats 2) She is too aggressive as a leader 3) Her monotone and emotionless tone 4) Her costume design is distracting . Answer: ","540","145_26,145_19,145_15,145_29,145_13","0.24732697010040283,0.2689777612686157,0.27971315383911133,0.28444361686706543,0.28535616397857666","1) Her inability to deal with Darth Sidious' threats.","3","15.350503921508789,19.48710823059082,42.953399658203125,47.50567626953125,34.86049270629883,50.453826904296875,49.18553924560547,44.27989196777344,58.44614028930664,35.759544372558594,48.449981689453125,24.069772720336914,42.87822723388672,42.59843826293945,53.31866455078125","0","0","0"
"rag","122","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What does the author explain was his father’s opinions on status? 1) He was never able to reach status and he resented those with it 2) He sought to achieve status in life and pass on wealth 3) Status was less important to him than friendships 4) He respected status and the power that is brought to the holder. Answer: ","537","122_36,122_48,122_29,122_37,122_32","0.1905774474143982,0.1909104585647583,0.200211763381958,0.21869409084320068,0.2204529047012329","1) He was never able to reach status and he resented those","3","14.182703971862793,21.64903450012207,41.08734893798828,36.01347732543945,47.85955047607422,50.2103271484375,53.63282775878906,52.88863754272461,50.042991638183594,47.434776306152344,40.759639739990234,48.57345199584961,32.60067367553711,26.550216674804688,42.40635299682617","0","0","0"
"rag","236","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How had Ronnie learned to read? 1) At school from his teacher 2) From his friends' father 3) From his mother 4) He taught himself. Answer: ","469","236_14,236_10,236_12,236_13,236_38","0.2518869638442993,0.27233314514160156,0.2789781093597412,0.28112512826919556,0.2931167483329773","2) From his friends' father.","2","15.373835563659668,29.427566528320312,34.863677978515625,41.90583038330078,56.49599075317383,54.59458541870117,46.747276306152344,41.41548156738281,45.759986877441406","0","0.33333333333333337","0"
"rag","284","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How does the author think the populist movement has succeed in using emotions? 1) By including more women in their political movement 2) By blaming other people for the source of negative emotions 3) By convincing people to embrace their emotional relationship with the world 4) By ignoring the use of emotion altogether. Answer: ","535","284_45,284_25,284_22,284_31,284_27","0.14822083711624146,0.15495723485946655,0.158882737159729,0.16385918855667114,0.16729390621185303","1) By including more women in their political movement.","2","14.684304237365723,17.4070987701416,29.88268280029297,39.3632698059082,50.63798522949219,47.67230224609375,43.341548919677734,44.76997756958008,55.205989837646484,38.23682403564453,35.69990158081055,32.87564468383789","0","0","0"
"rag","246","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why did Mr. Partch think that society involved constant noises and sounds? 1) It was a product of industrialization 2) To distract people from their fears 3) To advertise products to people as much as possible 4) To drive people insane on purpose. Answer: ","509","246_24,246_11,246_23,246_4,246_25","0.20280766487121582,0.20751357078552246,0.2118738889694214,0.23159027099609375,0.264229953289032","1) Industrialization led to the creation of new machines and devices that","2","17.455642700195312,25.14468002319336,47.919677734375,43.583290100097656,54.22063064575195,40.80009078979492,52.802120208740234,35.553924560546875,36.38026428222656,53.307037353515625,33.244285583496094,39.642662048339844,43.79922103881836,34.532535552978516,46.42140197753906","0","0","0"
"rag","223","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: Why would Morgan be “worse than no help at all”? 1) He writes fiction, so people will think he made up Parks' story.  2) He is against space exploration.  3) He lost his credibility by writing a fact story.  4) He is also lost and homeless. . Answer: ","514","223_33,223_30,223_23,223_36,223_34","0.251056432723999,0.25544625520706177,0.26086241006851196,0.2698100209236145,0.2739105820655823","1) He is a writer, so people will think he made up","1","17.916675567626953,26.955886840820312,46.49268341064453,41.441322326660156,51.76730728149414,41.32670211791992,42.773826599121094,48.224769592285156,42.39898681640625,42.02387237548828,50.9863395690918,49.11598205566406,57.109397888183594,48.400550842285156,54.598567962646484","0","0.15384615384615385","0"
"rag","310","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What qualities does a person need before they are taught to read? 1) Lack of farming skills 2) High IQ, no mechanical abilities 3) Government credentials 4) Status, allegiance. Answer: ","503","310_23,310_20,310_21,310_18,310_22","0.26382434368133545,0.2875269651412964,0.3012959957122803,0.3062347173690796,0.3123071789741516","1) Lack of farming skills.","4","16.269590377807617,29.60702133178711,50.59874725341797,52.22120666503906,51.490882873535156,49.7362174987793,50.55488586425781,49.40633010864258","0","0","0"
"rag","313","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What is the primary problem Bob is trying to solve with his invention? 1) Time stopping 2) Engine efficiency 3) Quieting 4) New moon-ship designs. Answer: ","497","313_12,313_9,313_10,313_11,313_13","0.2817736864089966,0.29952383041381836,0.3134114742279053,0.31931400299072266,0.31934690475463867","1) Time stopping.","3","16.84885597229004,31.204830169677734,40.59269714355469,43.892662048339844,37.84843063354492,49.2338981628418","0","0","0"
"rag","36","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: According to The Washington Times,  1) No president before Clinton had an affair while in the White house. 2) The Secret Service is more of an ""in name only"" title, and there was no way they could keep an eye on Clinton all the time, so they probably knew nothing of the affair. 3) There are no fewer than five possible explanations of how Clinton had an affair without the world finding out faster than it did. 4) It would be almost impossible for Clinton to have had an affair without the Secret Service knowing.. Answer: ","555","36_3,36_12,36_27,36_13,36_16","0.13764941692352295,0.14829611778259277,0.15185397863388062,0.15356212854385376,0.16457492113113403","1) False.","4","12.718683242797852,16.949325561523438,48.31525421142578,41.84558868408203,51.85587692260742","0","0","0"
"rag","154","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: How do modern dental procedures compare to those of the past? 1) There are less options available 2) They are more temporary  3) They are more permanent 4) They are more comfortable . Answer: ","448","154_30,154_32,154_23,154_28,154_27","0.2095625400543213,0.21355009078979492,0.2146834135055542,0.21581029891967773,0.21691107749938965","1) There are less options available
2) They are more temporary","3","15.786895751953125,21.598987579345703,52.97331237792969,47.067222595214844,60.71733474731445,54.86576843261719,48.333351135253906,52.79427719116211,46.015804290771484,25.569551467895508,45.32269287109375,51.15519332885742,54.760963439941406,51.540985107421875,46.38386917114258","0","0","0"
"rag","271","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: What did Andy Jones plan to do with his maglev railcar? 1) Keep it on his property 2) Sell it for a profit 3) Return it to Birmingham Maglev 4) Restore it to working condition. Answer: ","473","271_36,271_9,271_16,271_13,271_17","0.2018963098526001,0.20968997478485107,0.23397141695022583,0.24735361337661743,0.25354111194610596","1) Keep it on his property.","1","12.570993423461914,17.896013259887695,42.15851593017578,48.85711669921875,56.709007263183594,39.320945739746094,48.665794372558594,36.05690002441406,43.08403396606445","0","0.2857142857142857","0"
"rag","318","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: The ultimate betrayal from Henry 1) comes when he does not come clean about the true amount of money won that night. 2) is when he tells the narrator that Skippy will be his new partner, leaving the narrator to fend for himself.   3) comes when Henry beats the narrator to Skippy. 4) never comes because Henry gives the narrator what is owed him, and the narrator forgives him for lying.. Answer: ","551","318_33,318_24,318_8,318_17,318_18","0.2916765809059143,0.2982814908027649,0.30383938550949097,0.30825453996658325,0.30917370319366455","1) Henry does not come clean about the true amount of money won","3","17.99024772644043,36.651832580566406,51.40882873535156,42.084739685058594,42.515281677246094,40.78295135498047,50.000057220458984,50.56254196166992,56.31172180175781,53.70908737182617,54.1840934753418,52.205413818359375,52.862403869628906,53.82423400878906,58.548587799072266","0","0","0"
"rag","34","15","1","5","beam","sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base",". Question: According to the author, how does the availability of better health care impact running speed? 1) Better health care allows athletes to come back from injuries that would formerly have ended their careers. 2) Disease prevention and good nutrition throughout childhood and young adulthood prevent an accumulation of small, barely noticeable permanent effects left behind by diseases and any periods of malnutrition. 3) Better health care means people have more access to doctors, and more access to doctors means more opportunities for access to performance-enhancing drugs. 4) The author points out that when you are healthy more often, you can train more, thus you get faster.. Answer: ","571","34_17,34_18,34_30,34_12,34_26","0.11437952518463135,0.1424465775489807,0.156235933303833,0.15665709972381592,0.16571968793869019","1) 2) 3) 4)
1) 2) 3","2","14.042609214782715,17.850318908691406,33.15076446533203,41.21266555786133,31.4653377532959,45.80051803588867,38.13657760620117,43.23715591430664,31.15529441833496,32.789085388183594,13.98241901397705,22.068965911865234,33.89617156982422,36.409053802490234,44.53234100341797","0","0.25","0"
